type,out_file,src_image,src_ann,xmin,ymin,xmax,ymax,note
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_18h39m09s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_18h39m09s.jpg,,202,145,266,273,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_18h39m57s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_18h39m57s.jpg,,178,112,242,240,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_18h39m57s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_18h39m57s.jpg,,268,89,332,217,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_18h39m57s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_18h39m57s.jpg,,347,283,411,411,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_18h39m57s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_18h39m57s.jpg,,251,91,315,219,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_18h39m57s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_18h39m57s.jpg,,200,11,264,139,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_20h01m20s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_20h01m20s.jpg,,180,134,244,262,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_20h01m20s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_20h01m20s.jpg,,103,10,167,138,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_20h01m20s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_20h01m20s.jpg,,140,194,204,322,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_20h01m20s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_20h01m20s.jpg,,113,173,177,301,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_20h01m20s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_20h01m20s.jpg,,215,156,279,284,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_20h02m50s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_20h02m50s.jpg,,467,122,531,250,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_20h02m50s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_20h02m50s.jpg,,378,190,442,318,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_20h02m50s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_20h02m50s.jpg,,175,269,239,397,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_20h02m50s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_20h02m50s.jpg,,444,33,508,161,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-22_20h02m50s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-22_20h02m50s.jpg,,121,73,185,201,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h31m53s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h31m53s.jpg,,66,194,130,322,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h31m53s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h31m53s.jpg,,98,387,162,515,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h31m53s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h31m53s.jpg,,355,383,419,511,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h31m53s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h31m53s.jpg,,162,439,226,567,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h31m53s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h31m53s.jpg,,325,250,389,378,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h32m54s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h32m54s.jpg,,47,315,111,443,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h32m54s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h32m54s.jpg,,193,274,257,402,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h32m54s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h32m54s.jpg,,301,76,365,204,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h32m54s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h32m54s.jpg,,335,126,399,254,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h32m54s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h32m54s.jpg,,54,322,118,450,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h34m56s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h34m56s.jpg,,286,64,350,192,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h34m56s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h34m56s.jpg,,520,299,584,427,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h34m56s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h34m56s.jpg,,500,107,564,235,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h34m56s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h34m56s.jpg,,83,240,147,368,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h34m56s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h34m56s.jpg,,66,85,130,213,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h35m11s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h35m11s.jpg,,520,198,584,326,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h35m11s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h35m11s.jpg,,521,191,585,319,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h35m11s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h35m11s.jpg,,510,265,574,393,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h35m11s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h35m11s.jpg,,475,91,539,219,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h35m11s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h35m11s.jpg,,329,191,393,319,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h39m05s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h39m05s.jpg,,269,494,333,622,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h39m05s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h39m05s.jpg,,366,506,430,634,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h39m05s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h39m05s.jpg,,242,274,306,402,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h39m05s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h39m05s.jpg,,297,410,361,538,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h39m05s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h39m05s.jpg,,326,37,390,165,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h40m04s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h40m04s.jpg,,212,112,276,240,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h40m04s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h40m04s.jpg,,207,231,271,359,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h40m04s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h40m04s.jpg,,240,202,304,330,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h40m04s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h40m04s.jpg,,223,156,287,284,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_12h40m04s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_12h40m04s.jpg,,435,193,499,321,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_14h29m12s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_14h29m12s.jpg,,160,191,224,319,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_14h29m12s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_14h29m12s.jpg,,260,281,324,409,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_14h29m12s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_14h29m12s.jpg,,86,68,150,196,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_14h29m12s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_14h29m12s.jpg,,86,151,150,279,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_14h29m12s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_14h29m12s.jpg,,455,265,519,393,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_15h30m29s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_15h30m29s.jpg,,180,235,244,363,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_15h30m29s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_15h30m29s.jpg,,298,42,362,170,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_15h30m29s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_15h30m29s.jpg,,238,344,302,472,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_15h30m29s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_15h30m29s.jpg,,218,461,282,589,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-23_15h30m29s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-23_15h30m29s.jpg,,239,442,303,570,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_12h24m26s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_12h24m26s.jpg,,418,188,482,316,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_12h24m26s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_12h24m26s.jpg,,509,162,573,290,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_12h24m26s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_12h24m26s.jpg,,279,195,343,323,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_12h24m26s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_12h24m26s.jpg,,25,91,89,219,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_12h24m26s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_12h24m26s.jpg,,452,119,516,247,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_12h39m53s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_12h39m53s.jpg,,135,77,199,205,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_12h39m53s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_12h39m53s.jpg,,183,84,247,212,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_12h39m53s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_12h39m53s.jpg,,150,513,214,641,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_12h39m53s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_12h39m53s.jpg,,262,80,326,208,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_12h39m53s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_12h39m53s.jpg,,402,283,466,411,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_13h07m40s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_13h07m40s.jpg,,233,50,297,178,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_13h07m40s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_13h07m40s.jpg,,121,36,185,164,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_13h07m40s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_13h07m40s.jpg,,368,19,432,147,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_13h07m40s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_13h07m40s.jpg,,559,102,623,230,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_13h07m40s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_13h07m40s.jpg,,341,100,405,228,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_13h17m42s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_13h17m42s.jpg,,345,337,409,465,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_13h17m42s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_13h17m42s.jpg,,128,309,192,437,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_13h17m42s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_13h17m42s.jpg,,381,281,445,409,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_13h17m42s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_13h17m42s.jpg,,97,141,161,269,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_13h17m42s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_13h17m42s.jpg,,385,267,449,395,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_14h20m20s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_14h20m20s.jpg,,4,306,68,434,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_14h20m20s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_14h20m20s.jpg,,144,354,208,482,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_14h20m20s_neg03.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_14h20m20s.jpg,,400,413,464,541,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_14h20m20s_neg04.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_14h20m20s.jpg,,207,12,271,140,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_14h20m20s_neg05.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_14h20m20s.jpg,,241,152,305,280,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_15h04m25s_neg01.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_15h04m25s.jpg,,407,116,471,244,grad_min=0.0
neg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\baseline_work\prepared\neg\D2004-08-24_15h04m25s_neg02.jpg,C:\Users\Lütfullah\OneDrive\Desktop\HOG+SVM_PROJESI\data\INRIA_raw\Train\neg\D2004-08-24_15h04m25s.jpg,,232,107,296,235,grad_min=0.0
